"GEO LEVEL","GEO COMPARISON","YEAR","GEO UNIT","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","E_TOTPOP","M_TOTPOP","E_HU","M_HU","E_HH","M_HH","E_POV150","M_POV150","E_UNEMP","M_UNEMP","E_HBURD","M_HBURD","E_NOHSDP","M_NOHSDP","E_UNINSUR","M_UNINSUR","E_AGE65","M_AGE65","E_AGE17","M_AGE17","E_DISABL","M_DISABL","E_SNGPNT","M_SNGPNT","E_LIMENG","M_LIMENG","E_MINRTY","M_MINRTY","E_MUNIT","M_MUNIT","E_MOBILE","M_MOBILE","E_CROWD","M_CROWD","E_NOVEH","M_NOVEH","E_GROUPQ","M_GROUPQ","EP_POV150","MP_POV150","EP_UNEMP","MP_UNEMP","EP_HBURD","MP_HBURD","EP_NOHSDP","MP_NOHSDP","EP_UNINSUR","MP_UNINSUR","EP_AGE65","MP_AGE65","EP_AGE17","MP_AGE17","EP_DISABL","MP_DISABL","EP_SNGPNT","MP_SNGPNT","EP_LIMENG","MP_LIMENG","EP_MINRTY","MP_MINRTY","EP_MUNIT","MP_MUNIT","EP_MOBILE","MP_MOBILE","EP_CROWD","MP_CROWD","EP_NOVEH","MP_NOVEH","EP_GROUPQ","MP_GROUPQ","EPL_POV150","EPL_UNEMP","EPL_HBURD","EPL_NOHSDP","EPL_UNINSUR","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","EPL_LIMENG","SPL_THEME2","RPL_THEME2","EPL_MINRTY","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV150","F_UNEMP","F_HBURD","F_NOHSDP","F_UNINSUR","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_LIMENG","F_THEME2","F_MINRTY","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_Total","E_DAYPOP","E_NOINT","M_NOINT","E_AFAM","M_AFAM","E_HISP","M_HISP","E_ASIAN","M_ASIAN","E_AIAN","M_AIAN","E_NHPI","M_NHPI","E_TWOMORE","M_TWOMORE","E_OTHERRACE","M_OTHERRACE","EP_NOINT","MP_NOINT","EP_AFAM","MP_AFAM","EP_HISP","MP_HISP","EP_ASIAN","MP_ASIAN","EP_AIAN","MP_AIAN","EP_NHPI","MP_NHPI","EP_TWOMORE","MP_TWOMORE","EP_OTHERRACE","MP_OTHERRACE"
"County","state","2020","county","18","Indiana","IN","18147","Spencer County","18147","20364","0","9126","77","8321","180","3729","525","413","136","1492","223","1281","189","698","164","4027","46","4428","19","2932","325","273","77","26","82","1131","98","145","55","1145","211","99","52","270","77","290","93","18.6","2.6","4","1.3","17.9","2.7","8.9","1.3","3.5","0.8","19.8","0.2","21.7","0.1","14.6","1.6","3.3","0.9","0.1","0.4","5.6","0.5","1.6","0.6","12.5","2.3","1.2","0.6","3.2","0.9","1.4","0.5","0.3626","0.4286","0.2198","0.2088","0","1.2198","0.1099","0.8352","0.2637","0.4286","0.0549","0.0549","1.6373","0.0769","0.3407","0.3407","0.3407","0.1209","0.8242","0.3187","0.1319","0.3516","1.7473","0.1538","4.9451","0.044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","16889","3596","405","131","35","604","0","73","19","16","26","0","23","238","44","69","69","17.9","0.1","0.6","0.2","3","0","0.4","0.1","0.1","0.1","0","0.2","1.2","0.2","0.3","0.4"
"County","state","2020","county","18","Indiana","IN","18149","Starke County","18149","22996","0","11185","35","8490","330","6153","825","553","159","1699","238","2386","274","1518","324","4203","23","5435","68","3447","369","331","131","90","111","1452","203","201","79","1028","166","127","67","429","125","63","32","26.9","3.6","5.6","1.6","20","2.7","15.1","1.7","6.6","1.4","18.3","0.1","23.6","0.3","15","1.6","3.9","1.5","0.4","0.5","6.3","0.9","1.8","0.7","9.2","1.5","1.5","0.8","5.1","1.4","0.3","0.1","0.8462","0.8681","0.2857","0.8901","0.3297","3.2198","0.7473","0.6264","0.6813","0.4835","0.1209","0.3407","2.2528","0.3846","0.4286","0.4286","0.4286","0.1538","0.6923","0.4396","0.5055","0","1.7912","0.1978","7.6924","0.4615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","17561","4844","713","166","126","919","0","58","18","0","23","0","23","306","157","3","3","21.1","3.1","0.7","0.5","4","0","0.3","0.1","0","0.2","0","0.2","1.3","0.7","0","0.1"
"County","state","2020","county","18","Indiana","IN","18151","Steuben County","18151","34591","0","20147","119","14449","371","6009","899","1043","274","2510","346","2068","349","2505","483","6956","61","7057","65","4618","405","385","110","177","138","2237","157","561","159","2290","329","44","54","731","189","1366","224","18.2","2.7","5.8","1.5","17.4","2.4","8.6","1.5","7.3","1.4","20.1","0.2","20.4","0.2","13.4","1.2","2.7","0.8","0.5","0.4","6.5","0.5","2.8","0.8","11.4","1.6","0.3","0.4","5.1","1.3","3.9","0.6","0.3516","0.8901","0.4835","0.1868","0.4615","2.3735","0.4066","0.9011","0.0659","0.2418","0","0.4176","1.6264","0.0659","0.4505","0.4505","0.4505","0.3516","0.7692","0","0.5055","0.8022","2.4285","0.4835","6.8789","0.3187","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","31718","4834","711","130","73","1288","0","193","80","14","12","0","26","601","110","11","11","14.5","0.1","0.4","0.2","3.7","0","0.6","0.2","0","0.1","0","0.1","1.7","0.3","0","0.1"
"County","state","2020","county","18","Indiana","IN","18153","Sullivan County","18153","20647","0","8982","102","7806","252","5033","580","384","174","1472","276","1755","270","1711","441","3635","30","4017","0","3459","386","569","185","94","122","1783","283","449","172","1122","273","247","146","416","129","2169","232","27.4","3.1","4.2","1.9","18.9","3.5","11.7","1.8","9.2","2.4","17.6","0.1","19.5","0","18.7","2","7.3","2.4","0.5","0.6","8.6","1.4","5","1.9","12.5","3","3.2","1.9","5.3","1.6","10.5","1.1","0.8571","0.4945","0.2088","0.5934","0.7912","2.945","0.6593","0.4396","0.0549","0.8681","0.8132","0.4176","2.5934","0.6044","0.6044","0.6044","0.6044","0.6703","0.8242","0.9121","0.5714","0.989","3.967","0.989","10.1098","0.8681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","","18336","3812","704","771","164","368","0","157","148","27","34","0","23","402","155","58","58","20.6","0.3","3.7","0.8","1.8","0","0.8","0.7","0.1","0.2","0","0.2","1.9","0.8","0.3","0.4"
"County","state","2020","county","18","Indiana","IN","18155","Switzerland County","18155","10727","0","5395","32","4430","184","3472","583","265","107","1034","200","1174","217","1311","362","2007","104","2656","101","2057","320","238","97","29","77","511","141","108","40","1067","202","189","86","231","90","103","31","32.7","5.5","5.5","2.2","23.3","4.4","16","2.9","12.3","3.4","18.7","1","24.8","0.9","19.4","3","5.4","2.2","0.3","0.8","4.8","1.3","2","0.7","19.8","3.7","4.3","1.9","5.2","2","1","0.3","1","0.8352","0.0989","0.9011","0.9341","3.7693","0.956","0.6484","0.8571","0.9451","0.3626","0.2198","3.033","0.8242","0.1758","0.1758","0.1758","0.1868","0.967","0.978","0.5385","0.1319","2.8022","0.6923","9.7803","0.8132","1","0","0","1","1","3","0","0","1","0","0","1","0","0","0","1","1","0","0","2","","7500","2597","455","63","62","211","0","73","81","0","19","0","19","164","94","0","0","24.4","0.1","0.6","0.6","2","0","0.7","0.8","0","0.3","0","0.3","1.5","0.9","0","0.3"
"County","state","2020","county","18","Indiana","IN","18157","Tippecanoe County","18157","193302","0","77128","626","71686","1015","49244","2316","3923","514","21697","1443","8468","690","12417","1084","21986","145","39609","77","18766","1085","4283","560","2668","365","48053","1017","13390","1087","2402","337","1055","280","5789","750","17107","1474","28","1.3","4","0.5","30.3","2","7.9","0.6","6.5","0.6","11.4","0.1","20.5","0","9.8","0.6","6","0.8","1.5","0.2","24.9","0.5","17.4","1.4","3.1","0.4","1.5","0.4","8.1","1","8.8","0.8","0.8791","0.4286","0.9451","0.1319","0.3077","2.6924","0.5714","0","0.0879","0.022","0.5714","0.8571","1.5384","0.044","0.9451","0.9451","0.9451","1","0.1209","0.4396","0.9011","0.967","3.4286","0.9011","8.6045","0.6374","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","0","0","1","1","3","","204872","18807","2707","10618","402","16372","0","15574","428","361","115","71","83","4285","612","772","772","10.7","0.1","5.5","0.2","8.5","0","8.1","0.2","0.2","0.1","0","0.1","2.2","0.3","0.4","0.2"
"County","state","2020","county","18","Indiana","IN","18159","Tipton County","18159","15154","0","7021","41","6360","203","2580","416","275","133","884","197","996","194","1293","420","3136","48","3176","100","2217","295","250","106","84","102","824","54","0","26","580","138","43","48","111","52","232","91","17.4","2.8","3.4","1.7","13.9","3.1","9.2","1.8","8.6","2.8","20.7","0.3","21","0.7","14.8","2","3.9","1.7","0.6","0.7","5.4","0.4","0","0.4","8.3","2","0.7","0.8","1.7","0.8","1.5","0.6","0.2967","0.2308","0.0769","0.2527","0.7363","1.5934","0.1978","0.9451","0.1648","0.4505","0.1209","0.5385","2.2198","0.3407","0.3077","0.3077","0.3077","0","0.6374","0.0549","0","0.4066","1.0989","0.022","5.2198","0.0879","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","11479","2063","403","8","13","458","0","62","31","0","19","0","19","296","33","0","0","13.8","0.1","0.1","0.1","3","0","0.4","0.2","0","0.2","0","0.2","2","0.2","0","0.2"
"County","state","2020","county","18","Indiana","IN","18161","Union County","18161","7140","0","3266","24","2848","110","1185","307","106","66","554","118","625","142","557","153","1398","54","1494","61","1144","185","160","61","26","70","363","89","64","39","355","113","44","39","148","64","64","50","17.1","4.4","2.9","1.8","19.5","4.1","12.3","2.8","7.9","2.2","19.6","0.8","20.9","0.9","16.1","2.6","5.6","2.1","0.4","1","5.1","1.2","2","1.2","10.9","3.5","1.5","1.4","5.2","2.2","0.9","0.7","0.2527","0.1209","0.022","0.7363","0.6044","1.7363","0.2527","0.7912","0.1319","0.5934","0.4505","0.3407","2.3077","0.4505","0.2418","0.2418","0.2418","0.1868","0.7582","0.4396","0.5385","0.0659","1.989","0.2747","6.2748","0.2308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","5455","1632","378","6","8","155","0","132","60","0","17","0","17","70","61","0","0","23.1","0.2","0.1","0.1","2.2","0","1.8","0.8","0","0.5","0","0.5","1","0.8","0","0.5"
"County","state","2020","county","18","Indiana","IN","18163","Vanderburgh County","18163","181548","0","84478","276","76094","730","43864","2283","4671","647","21126","1084","12111","963","13883","1027","30633","125","39248","50","26944","1262","5708","593","1110","369","30604","1036","9053","751","2116","348","936","226","5799","581","6732","629","25.1","1.3","5","0.7","27.8","1.4","9.7","0.8","7.8","0.6","16.9","0.1","21.6","0","15","0.7","7.5","0.8","0.7","0.2","16.9","0.6","10.7","0.9","2.5","0.4","1.2","0.3","7.6","0.8","3.7","0.3","0.7473","0.7473","0.9341","0.3077","0.5824","3.3188","0.7912","0.3187","0.2527","0.4835","0.8571","0.6044","2.5164","0.5495","0.8571","0.8571","0.8571","0.967","0.0769","0.3187","0.8352","0.7802","2.978","0.7363","9.6703","0.7582","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","209817","20419","1468","17189","688","5034","0","2399","235","104","67","342","42","5248","703","288","288","11.7","0","9.5","0.4","2.8","0","1.3","0.1","0.1","0.1","0.2","0.1","2.9","0.4","0.2","0.1"
"County","state","2020","county","18","Indiana","IN","18165","Vermillion County","18165","15485","0","7512","71","6557","222","3867","606","589","184","1074","206","907","188","785","161","3075","24","3382","61","3003","323","550","152","48","86","548","149","233","98","562","120","198","106","245","74","231","115","25.5","4","8","2.4","16.4","3.1","8.3","1.7","5.1","1","19.9","0.2","21.8","0.4","19.7","2.1","8.4","2.3","0.3","0.6","3.5","1","3.1","1.3","7.5","1.6","3","1.6","3.7","1.1","1.5","0.7","0.7802","1","0.1209","0.1648","0.1538","2.2197","0.3516","0.8681","0.3077","0.967","0.956","0.2198","3.3186","0.9341","0.022","0.022","0.022","0.4066","0.5385","0.9011","0.1868","0.4066","2.4396","0.5165","7.9999","0.5385","0","1","0","0","0","1","0","0","1","1","0","2","0","0","0","0","1","0","0","1","","12815","2351","491","106","106","208","0","44","57","28","23","8","14","154","81","0","0","15.4","0.1","0.7","0.7","1.3","0","0.3","0.4","0.2","0.1","0.1","0.1","1","0.5","0","0.2"
"County","state","2020","county","18","Indiana","IN","18167","Vigo County","18167","107305","0","47351","276","42657","606","29022","1732","3056","433","12210","986","7196","726","7209","949","17535","97","21890","0","18139","1290","2769","378","507","203","15846","657","3630","514","1314","223","1168","337","3416","428","8354","646","29.4","1.7","5.9","0.8","28.6","2.3","10.4","1","7","0.9","16.3","0.1","20.4","0","17.6","1.2","6.5","0.9","0.5","0.2","14.8","0.6","7.7","1.1","2.8","0.5","2.7","0.8","8","1","7.8","0.6","0.9121","0.9121","0.8791","0.4286","0.4066","3.5385","0.9011","0.2198","0.0659","0.7912","0.7253","0.4176","2.2198","0.3407","0.7912","0.7912","0.7912","0.8681","0.0989","0.8352","0.8791","0.9231","3.6044","0.9341","10.1539","0.8791","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","114909","11681","1334","7702","371","2971","0","2112","241","175","74","73","65","2666","434","147","147","11.8","0.1","7.2","0.3","2.8","0","2","0.2","0.2","0.1","0.1","0.1","2.5","0.4","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18169","Wabash County","18169","31198","0","14162","156","12705","350","6542","737","654","133","2288","312","2207","358","2483","368","6492","73","6441","80","4504","377","832","202","115","113","1842","298","391","128","591","151","160","93","652","168","1929","325","22.4","2.5","4.3","0.9","18","2.4","10.3","1.7","8.2","1.2","20.8","0.2","20.6","0.3","14.9","1.2","6.5","1.6","0.4","0.4","5.9","1","2.8","0.9","4.2","1.1","1.3","0.7","5.1","1.3","6.2","1","0.5824","0.5495","0.4176","0.4176","0.6593","2.6264","0.5495","0.956","0.1099","0.4725","0.7253","0.3407","2.6044","0.6264","0.3626","0.3626","0.3626","0.3516","0.2418","0.3846","0.5055","0.8571","2.3406","0.4396","7.934","0.5275","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","29219","4544","739","309","49","832","0","162","46","262","48","11","15","266","123","0","0","15.5","0.2","1","0.2","2.7","0","0.5","0.1","0.8","0.2","0","0.1","0.9","0.4","0","0.1"
"County","state","2020","county","18","Indiana","IN","18171","Warren County","18171","8219","0","3760","50","3383","126","1290","224","133","67","517","108","404","98","369","112","1713","40","1768","26","1374","166","102","38","6","66","367","56","33","19","167","56","45","33","88","50","91","109","15.9","2.8","3.2","1.5","15.3","3.1","6.8","1.7","4.5","1.4","20.8","0.5","21.5","0.3","16.9","2","3","1.1","0.1","0.8","4.5","0.7","0.9","0.5","4.4","1.5","1.3","1","2.6","1.4","1.1","1.3","0.1538","0.1758","0.011","0.0659","0.0549","0.4614","0","0.956","0.2088","0.6703","0.022","0.0549","1.912","0.1538","0.1099","0.1099","0.1099","0.0549","0.2747","0.3846","0.0659","0.2088","0.9889","0.011","3.4722","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","5891","771","196","52","35","166","0","19","11","0","17","0","17","118","36","12","12","9.5","0.1","0.6","0.4","2","0","0.2","0.1","0","0.4","0","0.4","1.4","0.4","0.1","0.2"
"County","state","2020","county","18","Indiana","IN","18173","Warrick County","18173","62608","0","26309","86","24607","419","6726","819","1141","285","3987","450","2535","376","2342","458","10882","96","14940","20","7574","636","1309","276","318","174","5500","502","1117","237","1382","265","235","109","525","158","794","200","10.9","1.3","3.5","0.9","16.2","1.8","5.9","0.9","3.8","0.7","17.4","0.2","23.9","0","12.2","1","5.3","1.1","0.5","0.3","8.8","0.8","4.2","0.9","5.3","1","1","0.4","2.1","0.6","1.3","0.3","0.033","0.3077","0.7143","0.033","0.011","1.099","0.0549","0.3846","0.7473","0.0989","0.3516","0.4176","2","0.2198","0.6154","0.6154","0.6154","0.5495","0.3736","0.1868","0.022","0.2967","1.4286","0.0989","5.143","0.0659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","47696","5026","619","1147","163","1213","0","1768","91","54","49","4","6","997","364","317","317","8.1","0","1.8","0.3","1.9","0","2.8","0.1","0.1","0.1","0","0.1","1.6","0.6","0.5","0.5"
"County","state","2020","county","18","Indiana","IN","18175","Washington County","18175","27942","0","12454","58","10820","269","6815","858","548","144","2073","288","2880","301","2479","658","4760","46","6399","80","4787","425","623","152","41","87","930","73","94","49","2225","292","101","50","729","168","280","136","24.8","3.1","4.2","1.1","19.2","2.6","14.8","1.6","9","2.4","17","0.2","22.9","0.3","17.3","1.5","5.8","1.4","0.2","0.3","3.3","0.3","0.8","0.4","17.9","2.3","0.9","0.5","6.7","1.5","1","0.5","0.7253","0.4945","0.3736","0.8462","0.7582","3.1978","0.7363","0.3297","0.5824","0.7033","0.5275","0.1538","2.2967","0.4286","0","0","0","0.033","0.956","0.1538","0.7802","0.1319","2.0549","0.3187","7.5494","0.4396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","20527","4993","675","18","29","374","0","96","37","10","15","0","23","419","47","13","13","18.1","0.1","0.1","0.1","1.3","0","0.3","0.1","0","0.1","0","0.1","1.5","0.2","0","0.1"
"County","state","2020","county","18","Indiana","IN","18177","Wayne County","18177","66176","0","31446","136","27435","429","16478","1300","1427","288","6595","595","5546","524","7402","747","12562","53","14616","27","11374","654","2095","337","509","191","8166","557","1742","278","1031","190","301","118","2062","316","2751","319","26","2","4.5","0.9","24","2.1","12.2","1.2","11.4","1.1","19","0.1","22.1","0","17.6","1","7.6","1.2","0.8","0.3","12.3","0.8","5.5","0.9","3.3","0.6","1.1","0.4","7.5","1.2","4.2","0.5","0.8022","0.6374","0.8022","0.7143","0.9231","3.8792","0.967","0.6923","0.3736","0.7912","0.8681","0.6703","3.3955","0.9451","0.7143","0.7143","0.7143","0.7363","0.1429","0.2418","0.8132","0.8132","2.7474","0.6813","10.7364","0.967","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","69789","12276","1181","3133","361","2065","0","847","112","46","37","1","3","1889","366","185","185","19.4","0.1","4.7","0.5","3.1","0","1.3","0.2","0.1","0.1","0","0.1","2.9","0.6","0.3","0.3"
"County","state","2020","county","18","Indiana","IN","18179","Wells County","18179","28010","0","11923","76","11122","219","4622","658","384","131","2102","282","1475","220","1512","344","5079","85","6955","62","3519","354","647","135","50","94","1762","208","297","86","815","192","68","62","441","122","601","175","16.9","2.4","2.6","0.9","18.9","2.5","7.8","1.2","5.5","1.2","18.1","0.3","24.8","0.2","12.8","1.3","5.8","1.2","0.2","0.4","6.3","0.7","2.5","0.7","6.8","1.6","0.6","0.6","4","1.1","2.1","0.6","0.2308","0.0659","0.3846","0.1209","0.1868","0.989","0.022","0.5604","0.8571","0.1868","0.5275","0.1538","2.2856","0.4176","0.4286","0.4286","0.4286","0.3077","0.5055","0.044","0.2857","0.6813","1.8242","0.2088","5.5274","0.1209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","24699","3829","622","228","109","873","0","107","87","57","54","0","23","497","140","0","0","14","0.1","0.8","0.4","3.1","0","0.4","0.3","0.2","0.2","0","0.1","1.8","0.5","0","0.1"
"County","state","2020","county","18","Indiana","IN","18181","White County","18181","24163","0","13153","58","9792","305","4319","508","516","149","1942","294","1800","237","2004","331","4793","22","5636","18","4031","386","465","147","397","152","2678","171","298","165","1507","225","133","74","260","120","296","111","18.1","2.1","4.5","1.3","19.8","2.9","10.8","1.4","8.4","1.4","19.8","0.1","23.3","0.1","16.9","1.6","4.7","1.5","1.8","0.7","11.1","0.7","2.3","1.3","11.5","1.7","1.4","0.8","2.7","1.2","1.2","0.5","0.3297","0.6374","0.3516","0.4945","0.7143","2.5275","0.4615","0.8352","0.6374","0.6703","0.2198","0.8791","3.2418","0.8901","0.6813","0.6813","0.6813","0.2637","0.7802","0.4066","0.0769","0.2418","1.7692","0.1868","8.2198","0.5934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","20645","3517","511","149","29","2083","0","79","45","138","42","0","23","229","80","0","0","14.7","0.1","0.6","0.1","8.6","0","0.3","0.2","0.6","0.2","0","0.1","0.9","0.3","0","0.1"
"County","state","2020","county","18","Indiana","IN","18183","Whitley County","18183","33899","0","14911","75","13822","313","5360","818","792","230","2444","335","2018","361","2474","612","6057","56","7808","0","4749","490","883","217","27","94","1798","211","477","180","891","263","71","53","435","144","441","150","16.1","2.5","4.4","1.3","17.7","2.4","8.6","1.5","7.4","1.8","17.9","0.2","23","0","14.2","1.5","6.4","1.6","0.1","0.3","5.3","0.6","3.2","1.2","6","1.8","0.5","0.4","3.1","1","1.3","0.4","0.1868","0.5604","0.4615","0.1868","0.5055","1.901","0.3077","0.5275","0.5934","0.3626","0.7033","0.0549","2.2417","0.3736","0.2747","0.2747","0.2747","0.4176","0.4286","0.033","0.1209","0.2967","1.2968","0.0659","5.7142","0.1429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","30809","4081","727","128","48","726","0","121","58","65","49","0","26","747","184","11","11","12.2","0.1","0.4","0.1","2.1","0","0.4","0.2","0.2","0.1","0","0.1","2.2","0.5","0","0.1"
